"","waterbody_name","stationid","year_yyyy","month_mm","day_of_month_dd","time_hhmm","time_of_day","taxa_name","top_tow_m","bottom_tow_m","zoop_sampler_type","zoop_mesh_um","zoop_net_mouth_area_cm2","min_counts","density_value","density_units","biomass_value","biomass_dry_wet","biomass_units","time_zone"
"1018","Tovel","A",2005,11,2,12:00:00,"day","Lecane subtilis",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1019","Tovel","A",2006,5,3,12:00:00,"day","Lecane subtilis",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1020","Tovel","A",2006,6,7,12:00:00,"day","Lecane subtilis",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1021","Tovel","A",2006,7,4,12:00:00,"day","Lecane subtilis",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1022","Tovel","A",2006,8,2,12:00:00,"day","Lecane subtilis",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1023","Tovel","A",2006,9,5,12:00:00,"day","Lecane subtilis",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1024","Tovel","A",2006,10,3,12:00:00,"day","Lecane subtilis",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1025","Tovel","A",2006,11,7,12:00:00,"day","Lecane subtilis",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1026","Tovel","A",2006,12,5,12:00:00,"day","Lecane subtilis",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1027","Tovel","A",2002,1,9,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1028","Tovel","A",2002,3,26,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1029","Tovel","A",2002,4,23,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1030","Tovel","A",2002,5,8,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1031","Tovel","A",2002,6,19,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1032","Tovel","A",2002,6,26,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1033","Tovel","A",2002,7,2,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1034","Tovel","A",2002,7,15,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1035","Tovel","A",2002,7,30,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1036","Tovel","A",2002,8,13,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1037","Tovel","A",2002,8,21,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1038","Tovel","A",2002,9,3,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1039","Tovel","A",2002,9,18,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1040","Tovel","A",2002,10,15,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1041","Tovel","A",2002,10,30,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1042","Tovel","A",2002,11,12,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1043","Tovel","A",2002,11,28,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1044","Tovel","A",2003,1,21,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1045","Tovel","A",2003,4,22,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1046","Tovel","A",2003,6,3,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1047","Tovel","A",2003,7,2,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1048","Tovel","A",2003,7,30,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1049","Tovel","A",2003,8,7,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1050","Tovel","A",2003,8,21,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1051","Tovel","A",2003,9,10,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1052","Tovel","A",2003,9,24,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1053","Tovel","A",2003,10,8,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1054","Tovel","A",2003,10,22,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1055","Tovel","A",2003,11,18,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1056","Tovel","A",2004,2,4,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1057","Tovel","A",2004,5,11,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1058","Tovel","A",2004,6,8,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1059","Tovel","A",2004,7,6,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1060","Tovel","A",2004,8,3,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1061","Tovel","A",2004,9,1,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0.0519480519480519,"ind_L",2.44155844155844,"dry","ug_m3",1
"1062","Tovel","A",2004,9,29,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1063","Tovel","A",2004,10,26,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1064","Tovel","A",2004,11,23,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1065","Tovel","A",2005,4,27,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1066","Tovel","A",2005,5,10,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1067","Tovel","A",2005,6,8,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1068","Tovel","A",2005,7,5,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1069","Tovel","A",2005,8,2,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1070","Tovel","A",2005,9,6,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1071","Tovel","A",2005,10,4,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1072","Tovel","A",2005,11,2,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1073","Tovel","A",2006,5,3,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1074","Tovel","A",2006,6,7,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1075","Tovel","A",2006,7,4,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1076","Tovel","A",2006,8,2,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1077","Tovel","A",2006,9,5,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1078","Tovel","A",2006,10,3,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1079","Tovel","A",2006,11,7,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1080","Tovel","A",2006,12,5,12:00:00,"day","Lepadella patella",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1081","Tovel","A",2002,1,9,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1082","Tovel","A",2002,3,26,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1083","Tovel","A",2002,4,23,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1084","Tovel","A",2002,5,8,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1085","Tovel","A",2002,6,19,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1086","Tovel","A",2002,6,26,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1087","Tovel","A",2002,7,2,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1088","Tovel","A",2002,7,15,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1089","Tovel","A",2002,7,30,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1090","Tovel","A",2002,8,13,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1091","Tovel","A",2002,8,21,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1092","Tovel","A",2002,9,3,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1093","Tovel","A",2002,9,18,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1094","Tovel","A",2002,10,15,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1095","Tovel","A",2002,10,30,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1096","Tovel","A",2002,11,12,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1097","Tovel","A",2002,11,28,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1098","Tovel","A",2003,1,21,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1099","Tovel","A",2003,4,22,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1100","Tovel","A",2003,6,3,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1101","Tovel","A",2003,7,2,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1102","Tovel","A",2003,7,30,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1103","Tovel","A",2003,8,7,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1104","Tovel","A",2003,8,21,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1105","Tovel","A",2003,9,10,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1106","Tovel","A",2003,9,24,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1107","Tovel","A",2003,10,8,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1108","Tovel","A",2003,10,22,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0.0519480519480519,"ind_L",2.44155844155844,"dry","ug_m3",1
"1109","Tovel","A",2003,11,18,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1110","Tovel","A",2004,2,4,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1111","Tovel","A",2004,5,11,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1112","Tovel","A",2004,6,8,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1113","Tovel","A",2004,7,6,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1114","Tovel","A",2004,8,3,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1115","Tovel","A",2004,9,1,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1116","Tovel","A",2004,9,29,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1117","Tovel","A",2004,10,26,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1118","Tovel","A",2004,11,23,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1119","Tovel","A",2005,4,27,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1120","Tovel","A",2005,5,10,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1121","Tovel","A",2005,6,8,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1122","Tovel","A",2005,7,5,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1123","Tovel","A",2005,8,2,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1124","Tovel","A",2005,9,6,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1125","Tovel","A",2005,10,4,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1126","Tovel","A",2005,11,2,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1127","Tovel","A",2006,5,3,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1128","Tovel","A",2006,6,7,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1129","Tovel","A",2006,7,4,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1130","Tovel","A",2006,8,2,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1131","Tovel","A",2006,9,5,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1132","Tovel","A",2006,10,3,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1133","Tovel","A",2006,11,7,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1134","Tovel","A",2006,12,5,12:00:00,"day","Lepatella sp.",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1135","Tovel","A",2002,1,9,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1136","Tovel","A",2002,3,26,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1137","Tovel","A",2002,4,23,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1138","Tovel","A",2002,5,8,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1139","Tovel","A",2002,6,19,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1140","Tovel","A",2002,6,26,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1141","Tovel","A",2002,7,2,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1142","Tovel","A",2002,7,15,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1143","Tovel","A",2002,7,30,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1144","Tovel","A",2002,8,13,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1145","Tovel","A",2002,8,21,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1146","Tovel","A",2002,9,3,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1147","Tovel","A",2002,9,18,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1148","Tovel","A",2002,10,15,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1149","Tovel","A",2002,10,30,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1150","Tovel","A",2002,11,12,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1151","Tovel","A",2002,11,28,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1152","Tovel","A",2003,1,21,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1153","Tovel","A",2003,4,22,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1154","Tovel","A",2003,6,3,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1155","Tovel","A",2003,7,2,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1156","Tovel","A",2003,7,30,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1157","Tovel","A",2003,8,7,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1158","Tovel","A",2003,8,21,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1159","Tovel","A",2003,9,10,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1160","Tovel","A",2003,9,24,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1161","Tovel","A",2003,10,8,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1162","Tovel","A",2003,10,22,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1163","Tovel","A",2003,11,18,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1164","Tovel","A",2004,2,4,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1165","Tovel","A",2004,5,11,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1166","Tovel","A",2004,6,8,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1167","Tovel","A",2004,7,6,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1168","Tovel","A",2004,8,3,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1169","Tovel","A",2004,9,1,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1170","Tovel","A",2004,9,29,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1171","Tovel","A",2004,10,26,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1172","Tovel","A",2004,11,23,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1173","Tovel","A",2005,4,27,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1174","Tovel","A",2005,5,10,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1175","Tovel","A",2005,6,8,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1176","Tovel","A",2005,7,5,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1177","Tovel","A",2005,8,2,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1178","Tovel","A",2005,9,6,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1179","Tovel","A",2005,10,4,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1180","Tovel","A",2005,11,2,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1181","Tovel","A",2006,5,3,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1182","Tovel","A",2006,6,7,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1183","Tovel","A",2006,7,4,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1184","Tovel","A",2006,8,2,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1185","Tovel","A",2006,9,5,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1186","Tovel","A",2006,10,3,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1187","Tovel","A",2006,11,7,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1188","Tovel","A",2006,12,5,12:00:00,"day","Notholca gr labis acuminata",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1189","Tovel","A",2002,1,9,12:00:00,"day","Notholca squamula",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1190","Tovel","A",2002,3,26,12:00:00,"day","Notholca squamula",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1191","Tovel","A",2002,4,23,12:00:00,"day","Notholca squamula",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1192","Tovel","A",2002,5,8,12:00:00,"day","Notholca squamula",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1193","Tovel","A",2002,6,19,12:00:00,"day","Notholca squamula",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
"1194","Tovel","A",2002,6,26,12:00:00,"day","Notholca squamula",0,35,"bottle+net",20,31.4,364,0,"ind_L",0,"dry","ug_m3",1
