"waterbody_name","stationid","year_yyyy","month_mm","day_of_month_dd","time_hhmm","time_of_day","genus","species","top_tow_m","bottom_tow_m","zoop_sampler_type","zoop_mesh_um","zoop_net_mouth_area_cm2","min_counts","density_units","biomass_dry_wet","biomass_units","time_zone","biomass_value","density_value"
"Tovel","A",2006,9,5,12:00:00,"day","Lepadella","patella",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,10,3,12:00:00,"day","Lepadella","patella",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,11,7,12:00:00,"day","Lepadella","patella",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,12,5,12:00:00,"day","Lepadella","patella",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,1,9,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,3,26,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,4,23,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,5,8,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,19,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,26,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,2,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,15,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,30,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,13,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,21,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,3,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,18,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,15,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,30,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,12,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,28,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,1,21,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,4,22,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,6,3,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,2,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,30,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,7,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,21,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,10,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,24,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,8,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,22,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,2.44155844155844,0.0519480519480519
"Tovel","A",2003,11,18,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,2,4,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,5,11,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,6,8,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,7,6,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,8,3,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,9,1,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,9,29,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,10,26,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,11,23,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,4,27,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,5,10,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,6,8,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,7,5,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,8,2,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,9,6,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,10,4,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,11,2,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,5,3,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,6,7,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,7,4,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,8,2,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,9,5,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,10,3,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,11,7,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,12,5,12:00:00,"day","Lepatella","sp",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,1,9,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,3,26,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,4,23,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,5,8,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,19,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,26,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,2,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,15,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,30,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,13,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,21,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,3,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,18,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,15,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,30,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,12,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,28,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,1,21,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,4,22,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,6,3,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,2,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,30,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,7,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,21,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,10,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,24,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,8,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,22,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,11,18,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,2,4,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,5,11,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,6,8,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,7,6,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,8,3,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,9,1,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,9,29,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,10,26,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,11,23,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,4,27,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,5,10,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,6,8,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,7,5,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,8,2,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,9,6,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,10,4,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,11,2,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,5,3,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,6,7,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,7,4,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,8,2,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,9,5,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,10,3,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,11,7,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,12,5,12:00:00,"day","Notholca","gr",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,1,9,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,3,26,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,4,23,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,5,8,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,19,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,6,26,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,2,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,15,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,7,30,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,8,13,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,2.47792207792208,0.275324675324675
"Tovel","A",2002,8,21,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,3,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,9,18,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,15,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,10,30,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,12,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,11,28,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,1,21,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,4,22,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,6,3,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,2,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,7,30,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,7,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,8,21,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,10,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,9,24,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,8,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,10,22,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2003,11,18,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,2,4,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,5,11,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,6,8,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,7,6,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0.467532467532467,0.0519480519480519
"Tovel","A",2004,8,3,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,9,1,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0.233766233766234,0.025974025974026
"Tovel","A",2004,9,29,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,10,26,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2004,11,23,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,4,27,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,5,10,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,6,8,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,7,5,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0.467532467532467,0.0519480519480519
"Tovel","A",2005,8,2,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,9,6,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0.233766233766234,0.025974025974026
"Tovel","A",2005,10,4,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2005,11,2,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,5,3,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,6,7,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0.0467532467532467,0.00519480519480519
"Tovel","A",2006,7,4,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,8,2,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,9,5,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,10,3,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,11,7,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2006,12,5,12:00:00,"day","Notholca","squamula",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,0,0
"Tovel","A",2002,1,9,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,137.058663116883,5.22077922077922
"Tovel","A",2002,3,26,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,102.075700841507,3.88822337662338
"Tovel","A",2002,4,23,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,195.291795801936,7.43897048406139
"Tovel","A",2002,5,8,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,94.0981365758182,3.58434545454545
"Tovel","A",2002,6,19,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,139.239532381792,5.30385194805195
"Tovel","A",2002,6,26,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,1046.96368172305,39.880487012987
"Tovel","A",2002,7,2,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,3840.77923319481,146.301298701299
"Tovel","A",2002,7,15,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,1636.61510968506,62.3412337662338
"Tovel","A",2002,7,30,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,511.822222886558,19.4961103896104
"Tovel","A",2002,8,13,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,224.203425038961,8.54025974025974
"Tovel","A",2002,8,21,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,364.398754077922,13.8805194805195
"Tovel","A",2002,9,3,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,375.853858025351,14.3168623376623
"Tovel","A",2002,9,18,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,82.7970702005195,3.15387012987013
"Tovel","A",2002,10,15,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,351.71571361039,13.3974025974026
"Tovel","A",2002,10,30,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,116.193015896104,4.42597402597403
"Tovel","A",2002,11,12,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,31.6436745535714,1.20535714285714
"Tovel","A",2002,11,28,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,1.63652135064935,0.0623376623376623
"Tovel","A",2003,1,21,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,2.72753558441558,0.103896103896104
"Tovel","A",2003,4,22,12:00:00,"day","Polyarthra","dolichoptera",0,35,"bottle+net",20,31.4,364,"ind_L","dry","ug_m3",1,33.1395573506493,1.26233766233766
